30480129	-48	27361186	-91
30489492	-52	27370549	-49
30498854	-47	27380616	-49
30508924	-89	27389978	-90
30518285	-89	27400065	-90
30528375	-90	27409431	-90
30537735	-88	27419109	-90
30547411	-90	27428861	-88
30557161	-84	27438224	-71
30566523	-87	27448293	-91
30576590	-82	27457655	-80
30585952	-89	27467723	-90
30596020	-90	27477087	-91
30605385	-49	27486450	-50
30614747	-49	27496523	-49
30624813	-51	27505885	-44
30634176	-51	27515972	-92
30644262	-46	27525333	-53
30653625	-49	27535401	-52
30662987	-48	27544762	-47
30673056	-48	27554124	-49
30682421	-89	27564192	-90
30692485	-88	27573554	-90
30701847	-78	27583619	-91
30711916	-76	27592981	-85
30721279	-83	27602343	-77
30730642	-83	27612410	-90
30740728	-47	27621772	-52
30750089	-53	27631858	-48
30760155	-47	27641219	-55
30769516	-47	27650579	-45
30778877	-90	27660646	-89
30788945	-84	27670009	-85
30798307	-74	27680074	-90
30808371	-84	27689436	-90
30817730	-86	27699506	-63
30827797	-89	27708866	-91
30837158	-90	27718228	-91
30846521	-90	27728314	-90
30856733	-90	27737806	-91
30868521	-89	27750391	-91
30878683	-51	27759753	-54
30888045	-44	27769819	-46
30897409	-58	27779182	-90
30907477	-46	27788544	-49
30916840	-44	27798609	-52
30926905	-45	27807972	-45
30936266	-85	27818040	-90
30946333	-91	27827404	-90
30955695	-88	27837471	-89
30965058	-90	27846835	-90
30975142	-86	27856922	-82
30984505	-88	27866285	-88
30994574	-86	27875649	-90
31003937	-90	27885715	-89
31014006	-90	27895077	-91
31023371	-50	27904757	-50
31032733	-55	27914511	-50
31042801	-50	27923873	-50
31052165	-49	27933941	-51
31062233	-76	27943304	-86
31071595	-68	27952665	-70
31080959	-66	27962754	-74
31091044	-68	27972118	-70
31100314	-84	27981480	-90
31109676	-87	27991549	-89
31119743	-57	28000909	-90
31129105	-89	28010273	-91
31139172	-89	28020341	-88
31148535	-90	28029702	-90
31157898	-49	28039771	-53
31167967	-51	28049134	-49
31177328	-89	28058495	-50
31187395	-52	28068559	-51
31196757	-47	28077920	-87
31206120	-87	28087280	-88
31216203	-68	28097362	-85
31225563	-90	28106726	-83
31234923	-87	28116090	-92
31244991	-90	28126159	-90
31254352	-90	28135520	-90
31264419	-79	28144881	-89
31273780	-81	28154949	-88
31283141	-63	28164309	-64
31293209	-63	28174377	-65
31302572	-63	28183738	-65
31311932	-61	28193098	-56
31322021	-53	28203182	-53
31331383	-53	28212546	-58
31341581	-54	28222744	-51
31352588	-89	28232185	-91
31363531	-90	28243988	-92
31372893	-90	28253351	-89
31382253	-89	28263417	-81
31392321	-88	28272778	-86
31401682	-89	28282846	-89
31411043	-90	28292210	-92
31421111	-88	28302276	-91
31430473	-74	28311638	-78
31440541	-52	28320999	-48
31449902	-47	28331067	-51
31459265	-85	28340429	-61
31469351	-50	28350513	-57
31478711	-53	28359873	-50
31488074	-90	28369234	-91
31498143	-90	28379303	-90
31507506	-92	28388665	-90
31517575	-90	28398735	-92
31526936	-90	28408097	-92
31537003	-69	28417459	-64
31546366	-89	28427527	-90
31555728	-89	28436889	-89
31565814	-90	28446975	-91
31575177	-50	28456337	-51
31585244	-52	28466405	-52
31594606	-90	28475768	-51
31603878	-58	28485133	-100
31613946	-85	28495200	-91
31623309	-89	28504562	-89
31633376	-88	28513924	-91
31642737	-48	28523991	-46
31652807	-45	28533353	-45
31662167	-49	28543419	-50
31671528	-89	28552780	-90
31681610	-91	28562863	-90
31690972	-88	28572223	-89
31701038	-87	28582290	-90
31710398	-45	28591653	-52
31720468	-53	28601015	-52
31729828	-52	28611083	-90
31739188	-56	28620444	-55
31749254	-48	28630508	-52
31758617	-78	28639871	-64
31768684	-49	28649941	-53
31778048	-53	28659304	-54
31787413	-84	28669391	-78
31797500	-83	28678753	-82
31806864	-82	28688115	-79
